id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,created_timestamp,change_reason,year_filing_for,sector,zipcode,naics_char
2551192,"Palmieri Roofing, Inc.",381496,030326938,"Palmieri Roofing, Inc.",1170 Parker Road,Danville,VT,05828,238160,2012,Roofing contractors,1,1,9,13102,2,0,0,0,0,0,0,0,0,0,0,0,0,23JAN25:17:52:00,,2024,Construction,05828,238160
2609975,Johnson's Roofing Service Inc,381852,561458196,Johnson's Roofing Service Inc,1222 Quarry Overlook Drive,Fort Mill,SC,29716,238160,2012,Roofing contractors,1,21,109,261012,2,0,0,0,0,0,0,0,0,0,0,0,0,04FEB25:12:22:00,,2024,Construction,29716,238160
2558655,Salomon Construction & Roofing Corp,382240,651054136,Salomon Construction & Roofing Corp,15310 NW 33rd Place,Miami Gardens,FL,33054,238160,2012,Roofing contractors,1,21,32,61125,2,0,0,0,0,0,0,0,0,0,0,0,0,24JAN25:20:36:00,,2024,Construction,33054,238160
2503234,Izmirian Roofing & Sheet Metal,382301,941072211,,229 South Railroad Ave,San Mateo,CA,94401,238160,2012,Roofing contractors,1,1,15,22165,2,0,0,0,0,0,0,0,0,0,0,0,0,06JAN25:23:04:00,,2024,Construction,94401,238160
2880916,"Stonebrigde Construction Services, LLC",382491,261715481,"Stonebridge Construction Services, LLC",6956 Phillips Parkway Dr N,Jacksonville,FL,32256,238160,2012,Roofing contractors,1,21,41,94198,2,0,0,0,0,0,0,0,0,0,0,0,0,25MAR25:20:59:00,,2024,Construction,32256,238160
2546235,"Granite City Roofing, Inc.",382890,411266940,"Granite City Roofing, Inc.",1095 39TH AVENUE N.E.,SAUK RAPIDS,MN,56379,238160,2012,Roll roofing installation,1,21,28,39118,1,0,1,0,4,8,0,5,0,0,0,0,0,22JAN25:19:04:00,,2024,Construction,56379,238160
2664203,Western Roofing Service,386582,941431517,Western Roofing Service,15002 Wicks Blvd,San Leandro,CA,94080,238160,2012,Roofing contractors,1,21,77,123260,1,0,0,1,1,0,63,2,0,0,0,0,0,13FEB25:18:22:00,,2024,Construction,94080,238160
2539194,Roof Check INC,387804,841035057,Roof Check Inc,1610 Skyway Dr,Longmont,CO,80504,238160,2012,Roofing contractors,1,21,65,115620,1,0,1,1,2,115,1,4,0,0,0,0,0,21JAN25:15:20:00,,2024,Construction,80504,238160
2680464,Scott Smith Roofing Inc,389756,592777971,Scott Smith Roofing Inc,2105 NE 19 Ave,Ocala,FL,34470,238160,2012,Roofing contractors,1,21,21,39955,2,0,0,0,0,0,0,0,0,0,0,0,0,18FEB25:19:26:00,,2024,Construction,34470,238160
2663632,"Tecta America Sacramento, Inc.",392866,202970607,Tecta America,3257 Fitzgerald Rd,Rancho Cordova,CA,95742,238160,2012,Roofing contractors,1,21,45,103016,1,0,1,1,0,180,17,2,0,0,0,0,0,13FEB25:17:38:00,,2024,Construction,95742,238160
2784514,Five Guys Services Main Operations,396736,465229405,Five Guys Services,1275 W Houston Ave,Gilbert,AZ,85233,238160,2012,Roofing contractors,1,21,115,255383,1,0,1,0,4,97,0,4,1,0,0,0,0,27FEB25:18:47:00,,2024,Construction,85233,238160
2501253,"Lundin Roofing Company, LLC",398616,,"Lundin Roofing Company, LLC",1301 Commercial Drive,Port Allen,LA,70767,238160,2012,Low slope roofing installation,1,21,31,58188,2,0,0,0,0,0,0,0,0,0,0,0,0,06JAN25:13:57:00,,2024,Construction,70767,238160
2621924,"Commercial Roofers, Inc.",399237,880371026,"Commercial Roofers, Inc.",3865 West Naples Drive,Las Vegas,NV,89103,238160,2012,Roofing contractors,1,3,230,426377,1,0,2,13,1,35,703,16,0,0,0,0,0,06FEB25:19:56:00,,2024,Construction,89103,238160
2783463,"Commercial Roofing & Contracting, Inc.",400480,061339013,,340 Kennedy Drive,Putnam,CT,06260,238160,2012,Roofing contractors,1,21,40,41713,1,0,1,0,3,44,0,4,0,0,0,0,0,27FEB25:18:29:00,,2024,Construction,06260,238160
2858413,"Nettles Construction Solutions, Inc.",400558,481042732,"Nettles Construction Solutions, Inc.",2850 Fairfax Trafficway,Kansas City,KS,66115,238160,2012,Roofing contractors,1,21,88,152586,1,0,0,2,0,0,26,2,0,0,0,0,0,04MAR25:17:03:00,,2024,Construction,66115,238160
2578205,"Alliance Exterior Construction, Inc",401698,521605835,,4215 Eastern Avenue,Baltimore,MD,21224,238160,2012,Roofing contractors,1,22,111,234479,1,0,3,2,0,177,9,5,0,0,0,0,0,06FEB25:16:12:00,,2024,Construction,21224,238160
2515053,Goodrich Roofing,402682,856008844,Goodrich Roofing,3401 Vassar Dr. NE,Albuquerque,NM,87107,238160,2012,Roofing contractors,1,1,19,39520,2,0,0,0,0,0,0,0,0,0,0,0,0,13JAN25:17:26:00,,2024,Construction,87107,238160
2515885,"Warren Construction & Roofing, Inc",406722,202626621,"Warren Construction & Roofing, Inc",3017 Santa Rosa Ave,Santa Rosa,CA,95402,238160,2012,Asphalt roof shingle installation,1,21,35,59223,1,0,5,0,4,21,71,8,0,0,0,0,1,13JAN25:19:41:00,,2024,Construction,95402,238160
2573206,"Red Sky, Inc",407065,202070268,"Red Sky, Inc",300 Standard Veneer Road,Crescent City,CA,95531,238160,2012,Roofing contractors,1,21,25,41320,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:21:32:00,,2024,Construction,95531,238160
2661222,Tecta America CS-Lubbock,407952,841505685,Tecta America CS- Lubbock,5401 East Acuff,Lubbock,TX,79403,238160,2012,"Roofing, built-up tar and gravel, installation",1,21,25,37666,1,0,1,0,2,130,0,3,0,0,0,0,0,13FEB25:15:44:00,,2024,Construction,79403,238160
2871769,T&L PAINTING INC,409574,810483307,T&L PAINTING INC,509 COLORADO AVE NW,GREAT FALLS,MT,59404,238160,2012,"Painting, spraying, or coating, roof",1,21,27,49179,2,0,0,0,0,0,0,0,0,0,0,0,0,11MAR25:19:14:00,,2024,Construction,59404,238160
2776127,"J.M. Young & Sons, Inc.",409685,231402276,"J.M. Young & Sons, Inc.",10 Trella Street,Belleville,PA,17004,238160,2012,Roofing contractors,1,21,32,51704,1,0,1,0,0,2,0,0,0,1,0,0,0,27FEB25:15:12:00,,2024,Construction,17004,238160
2504940,"Gillespie Roofing, Inc.",409905,911334128,"Gillespie Roofing, Inc.",3400 E. Isaacs Ave,Walla Walla,WA,99362,238160,2012,Asphalt roof shingle installation,1,1,10,20473,1,0,0,0,2,0,0,2,0,0,0,0,0,07JAN25:19:41:00,,2024,Construction,99362,238160
2567650,"Miller Painting Company, Inc.",410531,580979409,"Miller Painting Company, Inc.",6411 Garrard Avenue,Savannah,GA,31405,238160,2012,"Painting, spraying, or coating, roof",1,21,40,75023,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:15:08:00,,2024,Construction,31405,238160
2563564,H K Griffith Inc,410593,510328461,H K Griffith Inc,115 Happy Lane,Newark,DE,19711,238160,2012,Roof membrane installation,1,21,37,83675,1,0,0,0,1,0,0,1,0,0,0,0,0,27JAN25:19:17:00,,2024,Construction,19711,238160
2679422,"HRC Roofing & Sheet Metal Co., Inc.",414612,352026910,,2845 Roadway Drive,Columbus,IN,47202,238160,2012,Roofing contractors,1,1,20,17467,2,0,0,0,0,0,0,0,0,0,0,0,0,18FEB25:18:31:00,,2024,Construction,47202,238160
2499314,JBC Roofing LLC,414779,931134079,JBC Roofing LLC,12155 SW Grant Ave. Ste. D,Tigard,OR,97223,238160,2012,Roofing contractors,1,21,20,60000,1,0,0,3,1,0,13,4,0,0,0,0,0,02JAN25:21:18:00,,2024,Construction,97223,238160
2856322,"Metal Roofing Solutions, Inc.",419727,204006262,,11871 Indian Creek Road,Duncanville,AL,35456,238160,2012,Roofing contractors,1,21,35,79797,1,0,1,0,0,250,0,1,0,0,0,0,0,03MAR25:21:35:00,,2024,Construction,35456,238160
2565069,"Peterson Brother's Roofing and Construction, Inc.",419967,411351452,"Peterson Brother's Roofing and Construction, Inc.",481 Burgess Street,St. Paul,MN,55117,238160,2012,Asphalt roof shingle installation,1,2,45,64951,1,0,0,2,0,0,68,2,0,0,0,0,0,27JAN25:21:11:00,,2024,Construction,55117,238160
2548085,IRS Jackson,420607,640657679,Independent Roofing Systems,5090 S McRaven Rd,Jackson,MS,39204,238160,2012,Roofing contractors,1,22,192,448282,1,0,0,0,3,0,0,3,0,0,0,0,0,22JAN25:21:31:00,,2024,Construction,39204,238160
2625815,Prate Office,421906,900947274,"Prate Roofing & Installations, PLLC","368 W. Liberty Street, Suite F",Wauconda,IL,60084,238160,2012,Asphalt roof shingle installation,1,1,14,23109,2,0,0,0,0,0,0,0,0,0,0,0,0,06FEB25:20:26:00,,2024,Construction,60084,238160
2724054,Mid-South Roof Systems,421965,581876904,Mid-South Roof Systems,5020 Old Dixie Highway,Forest Park,GA,30297,238160,2012,Roofing contractors,1,22,206,505276,1,0,0,0,1,0,0,1,0,0,0,0,0,24FEB25:19:35:00,,2024,Construction,30297,238160
2860098,Charter Roofing,422422,742123832,"Charter Roofing Co., Inc.",6126 Scarlet Drive.,Houston,TX,77048,238160,2012,Roofing contractors,1,21,45,111272,1,0,0,1,0,0,8,1,0,0,0,0,0,05MAR25:03:35:00,,2024,Construction,77048,238160
2877032,"SEVELEN, INC.",422487,760386934,"SEVELEN, INC.",7310 Fairview Street,Houston,TX,77041,238160,2012,Roofing contractors,1,21,39,81374,1,0,0,2,0,0,185,2,0,0,0,0,0,17MAR25:16:50:00,,2024,Construction,77041,238160
2712240,"Carlon Roofing & Sheet Metal, Inc",423145,611172306,"Carlon Roofing & Sheet Metal, Inc.",6807 Enterprise Crive,Louisville,KY,40214,238160,2012,Roofing contractors,1,21,64,76485,2,0,0,0,0,0,0,0,0,0,0,0,0,21FEB25:13:15:00,,2024,Construction,40214,238160
2551579,Ramcon,423380,510420078,Ramcon Roofing,5902 Breckenridge Parkway,Tampa,FL,33610,238160,2012,Roofing contractors,1,22,145,207127,1,0,0,5,0,0,27,4,1,0,0,0,0,20FEB25:14:24:00,,2024,Construction,33610,238160
2545124,"Graham Prewett, Inc.",423384,770565773,"Graham Prewett, Inc.",2773 N. Business Park Avenue #102,Fresno,CA,93727,238160,2012,Roofing contractors,1,22,80,160736,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:17:05:00,,2024,Construction,93727,238160
2715297,Frederic Co Inc,424251,430278420,,"2827 SOUTH BRENTWOOD BLVD, ATTN MICHELLE HOOPER",BRENTWOOD,MO,63144,238160,2012,Roofing contractors,1,21,42,69215,2,0,0,0,0,0,0,0,0,0,0,0,0,21FEB25:18:54:00,,2024,Construction,63144,238160
2633265,Metro Property Services Inc.,427188,593069064,Metro Property Services Inc,3530 St. Augustine Road,Jacksonville,FL,32207,238160,2012,Roofing contractors,1,21,25,45369,2,0,0,0,0,0,0,0,0,0,0,0,0,09FEB25:22:36:00,,2024,Construction,32207,238160
2512632,"Damschroder Roofing, Inc.",427225,342037110,DAMSCHRODER ROOFING INC,2625 E. State St.,Fremont,OH,43420,238160,2012,Roof membrane installation,1,21,61,116520,1,0,2,0,0,10,0,2,0,0,0,0,0,10JAN25:18:37:00,,2024,Construction,43420,238160
2881146,"Quality Architectural Metal & Roofing, Inc.",435318,630881706,,3107 2nd Avenue South,Birmingham,AL,35233,238160,2012,Roofing contractors,1,21,32,65215,1,0,0,1,3,0,12,3,1,0,0,0,0,26MAR25:17:52:00,,2024,Construction,35233,238160
2746707,"Harold J. Becker Company, Inc.",436542,310621952,"Harold J. Becker Company, Inc.",3946 Indian Ripple Road,Dayton,OH,45440,238160,2012,Roofing contractors,1,21,65,121013,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:12:31:00,,2024,Construction,45440,238160
2568356,Stanley Roofing,436701,042557677,"Stanley Roofing Company, Inc.",42 Mitchell Road,Ipswich,MA,01938,238160,2012,Roofing contractors,1,21,45,82476,1,0,1,0,0,90,0,1,0,0,0,0,0,28JAN25:16:15:00,,2024,Construction,01938,238160
2740460,"DRS of Central Florida, Inc.",438917,593327076,"DRS of Central Florida, Inc.",6107 Anno Avenue,Orlando,FL,32809,238160,2012,Roofing contractors,1,21,20,39766,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:19:06:00,,2024,Construction,32809,238160
2499914,Highland - Raleigh,441396,,Highland Roofing Company,1455 Mechanical Blvd.,Raleigh,NC,27529,238160,2012,Roofing contractors,1,21,32,62656,2,0,0,0,0,0,0,0,0,0,0,0,0,03JAN25:16:07:00,,2024,Construction,27529,238160
2602203,McDonnell Roofing Inc,444001,330992075,McDonnell Roofing Inc,1215 Columbia Ave. C1,Riverside,CA,92507,238160,2012,Roofing contractors,1,21,47,41933,1,0,1,1,0,301,29,2,0,0,0,0,0,01FEB25:01:41:00,,2024,Construction,92507,238160
2505014,Holthaus Companies 2018,444662,204920877,"Holthaus Companies, Inc.",875 E. Linn St.,Canton,IL,61520,238160,2012,Roofing contractors,1,1,20,25697,2,0,0,0,0,0,0,0,0,0,0,0,0,07JAN25:19:54:00,,2024,Construction,61520,238160
2808313,Bloom Roofing Systems Inc,447273,,Bloom Roofing Systems Inc.,12238 Emerson Dr.,Brighton,MI,48116,238160,2012,Low slope roofing installation,1,22,98,188898,1,0,1,2,0,111,72,3,0,0,0,0,0,28FEB25:16:46:00,,2024,Construction,48116,238160
2582521,Sika SLC,455718,221594831,Sika Corporation,2881 South 900 West,Salt Lake City,UT,84119,238160,2012,Roofing contractors,1,1,9,18971,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:13:00:00,,2024,Construction,84119,238160
2733187,Intermountain West Contractors,456349,450497447,Intermountain West Contractors,3680 W 9000 S,West Jordan,UT,84088,238160,2012,Roofing contractors,1,21,14,24878,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:15:29:00,,2024,Construction,84088,238160
2717081,"Stubbs Roofing, Inc.",460408,870680367,"Stubbs Roofing, Inc.",9765 S 3172 W,South Jordan,UT,84095,238160,2012,Roofing contractors,1,21,21,39711,2,0,0,0,0,0,0,0,0,0,0,0,0,21FEB25:21:42:00,,2024,Construction,84095,238160
1002581048,C.O. Beck & Sons,460785,010246859,C.O. Beck & Sons,PO Box 1150,Waterville,ME,04903,238160,2012,Roofing contractors,1,21,20,34000,1,0,0,0,2,0,0,2,0,0,0,0,0,24JAN25:11:23:47,,2024,Construction,04903,238160
2546744,Harness Roofing MN,467321,710654212,Harness Roofing Inc.,102 Enterprise Street,West Monroe,LA,71292,238160,2012,Low slope roofing installation,1,1,11,24244,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:24:00,,2024,Construction,71292,238160
2507989,"Red Pointe Roofing, LP",469590,900957014,"Red Pointe Roofing, LP",1814 N. Neville Street,Orange,CA,92865,238160,2012,Roofing contractors,1,22,133,281620,1,0,0,3,2,0,236,4,0,0,0,0,1,08JAN25:23:56:00,,2024,Construction,92865,238160
2733916,Jolly Roofing & Contracting Collierville,473078,621624798,Jolly Roofing & Contracting,711 Chaney Cove,Collierville,TN,38017,238160,2012,Low slope roofing installation,1,21,88,149263,1,0,4,0,1,451,8,5,0,0,0,0,0,25FEB25:18:43:00,OSHA 300 submission for all establishments.,2024,Construction,38017,238160
2521955,RSS Nashville Inc.,473682,,RSS Nashville Inc.,7119 COCKRILL BEND BOULEVARD,NASHVILLE,TN,37209,238160,2012,Steep slope roofing installation,1,21,53,100079,1,0,0,1,0,0,23,1,0,0,0,0,0,15JAN25:15:47:00,,2024,Construction,37209,238160
2657419,"Highland Commercial Roofing NorCal, LLC",474294,262593390,"Highland Commercial Roofing NorCal, LLC",2690 Alvarado Street,San Leandro,CA,94577,238160,2012,Roofing contractors,1,21,43,85926,1,0,2,1,1,25,7,3,0,0,0,0,1,12FEB25:18:07:00,,2024,Construction,94577,238160
2657450,"Highland Commercial Roofing, LLC",474338,260502952,"Highland Commercial Roofing, LLC",3853 E. Wier Ave.,Phoenix,AZ,85040,238160,2012,Roofing contractors,1,21,27,53280,1,0,0,0,1,0,0,1,0,0,0,0,0,12FEB25:18:10:00,,2024,Construction,85040,238160
2657477,"Highland Commercial Roofing PNW, LLC",474356,821972076,"Highland Commercial Roofing PNW, LLC","11335 Ne 122nd Way, Ste. 105",Kirkland,WA,98034,238160,2012,Roofing contractors,1,1,13,26828,2,0,0,0,0,0,0,0,0,0,0,0,0,12FEB25:18:13:00,,2024,Construction,98034,238160
2588543,"Applied Roofing Solutions, Inc.",476687,453595919,"Applied Roofing Solutions, Inc.",201 East Morehead Street,Reidsville,NC,27320,238160,2012,Low slope roofing installation,1,21,32,73255,1,0,0,1,2,0,108,3,0,0,0,0,0,30JAN25:20:27:00,,2024,Construction,27320,238160
2612747,Apex Exteriors Inc. HQ,477001,263707762,"Apex Exteriors, Inc.",1655 Shanahan Drive,South Elgin,IL,60177,238160,2012,Roofing Contractors,1,21,72,151507,1,0,1,3,0,56,28,4,0,0,0,0,0,04FEB25:18:41:00,,2024,Construction,60177,238160
2588570,Coastal Commercial Roofing Co Inc,477414,010587942,Coastal Commercial Roofing Co Inc,4355 Adrian Highway,Conway,SC,29526,238160,2012,Low slope roofing installation,1,1,20,37247,1,0,1,0,1,16,0,2,0,0,0,0,0,30JAN25:20:29:00,,2024,Construction,29526,238160
2579691,"Paramount Roofing, Inc",477883,262459527,"Paramount Roofing, Inc",1850 Lyndon Blvd.,Falconer,NY,14733,238160,2012,Roof membrane installation,1,21,30,49377,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:19:58:00,,2024,Construction,14733,238160
2601818,Roof Asset Management Inc.,478024,812728224,Roof Asset Management Inc.,"72056 Northshore St., Suite B",Thousand Palms,CA,92276,238160,2012,Roofing contractors,1,21,54,105429,1,0,0,0,1,0,0,0,0,0,0,0,1,31JAN25:23:30:00,,2024,Construction,92276,238160
2702019,Complete Building Maintenance,480407,,Company Building Maintenance,702 E Western Ave.,Lombard,IL,60148,238160,2012,Roofing contractors,1,21,60,103810,2,0,0,0,0,0,0,0,0,0,0,0,0,20FEB25:16:02:00,,2024,Construction,60148,238160
2684270,"Feazel Roofing, LLC",480476,311356520,"Feazel Roofing, LLC",7895 Walton Pkwy,New Albany,OH,43054,238160,2012,Asphalt roof shingle installation,1,22,112,230852,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:14:28:00,,2024,Construction,43054,238160
2685242,"Feazel Roofing, LLC Dayton",480528,311356520,Feazel Inc,1395 Research Park Dr.,Beaver Creek,OH,45440,238160,2012,Asphalt roof shingle installation,1,1,7,14648,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:15:13:00,,2024,Construction,45440,238160
2685369,Feazel Cleveland,480538,311356520,Feazel Inc,12710 Corporate Dr,Parma,OH,44130,238160,2012,Asphalt roof shingle installation,1,1,10,18598,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:15:21:00,,2024,Construction,44130,238160
2704058,Feazel Cincinnati,480542,311356520,Feazel Inc,149 Commerce Dr,Cincinnati,OH,45140,238160,2012,Asphalt roof shingle installation,1,1,19,37578,2,0,0,0,0,0,0,0,0,0,0,0,0,20FEB25:17:47:00,,2024,Construction,45140,238160
2685357,Feazel Indianapolis,480547,311356520,Feazel Inc,220 N Davidson St,Indianapolis,IN,46202,238160,2012,Asphalt roof shingle installation,1,1,3,7904,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:15:19:00,,2024,Construction,46202,238160
2685230,Feazel Roofing LLC (Raleigh),480557,311356520,Feazel Roofing LLC,5417 S Miami Blvd,Durham,NC,27703,238160,2012,Asphalt roof shingle installation,1,21,25,50324,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:15:12:00,,2024,Construction,27703,238160
2853124,East Muskegon Roofing and Sheet Metal Co. Inc,482834,381469436,East Muskegon Roofing and Sheet Metal Co. Inc,1665 Holton Road,Muskegon,MI,49445,238160,2012,Low slope roofing installation,1,21,70,154366,2,0,0,0,0,0,0,0,0,0,0,0,0,03MAR25:16:28:00,,2024,Construction,49445,238160
2508504,Lloyd Roofing,485052,570370176,"Lloyd Roofing Company, Inc.",2415 Montague Avenue Extension,Greenwood,SC,29649,238160,2012,Low slope roofing installation,1,21,68,154738,1,0,1,0,2,11,0,3,0,0,0,0,0,09JAN25:13:57:00,,2024,Construction,29649,238160
2709903,"Consolidated Enterprises, Inc.",487976,920065205,"Consolidated Enterprises, Inc.",633 E. 81st Avenue,Anchorage,AK,99518,238160,2012,Roofing contractors,1,21,29,58627,2,0,0,0,0,0,0,0,0,0,0,0,0,21FEB25:01:26:00,,2024,Construction,99518,238160
2571442,Construction,488954,453963094,Nine Square Roofing and Construction LLC,1800 Pembrook Dr Suite 300,Orlando,FL,32810,238160,2012,Roofing contractors,1,1,13,24375,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:19:35:00,,2024,Construction,32810,238160
2517096,Long Life Roofing,489020,391589187,Long Life Roofing Co.,808 Business Park Road,Wisconsin Dells,WI,53965,238160,2012,Roofing contractors,1,1,17,27315,2,0,0,0,0,0,0,0,0,0,0,0,0,14JAN25:04:06:00,,2024,Construction,53965,238160
2747661,Tecta America East LLC - Arch Metals,492155,202909223,Tecta America,342 Commerce Drive,Glen Rock,PA,17327,238160,2012,Roofing contractors,1,1,12,22826,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:15:15:00,,2024,Construction,17327,238160
2853199,"Swift Roofing, Inc",493937,610999539,,404 Industrial Road,Murray,KY,42071,238160,2012,Roofing contractors,1,22,71,94375,2,0,0,0,0,0,0,0,0,0,0,0,0,03MAR25:16:39:00,,2024,Construction,42071,238160
2853233,"Swift Roofing of E'town, Inc",494491,611070245,,108 South Park Circle,Elizabethtown,KY,42702,238160,2012,Roofing contractors,1,21,53,75251,1,0,0,0,1,0,0,1,0,0,0,0,0,03MAR25:16:44:00,,2024,Construction,42702,238160
2876952,Russ Noyes Roofing Inc,496139,201516607,Russ Noyes Roofing Inc,385 Commerce Way #101,Longwood,FL,32750,238160,2012,Roofing contractors,1,21,15,31253,2,0,0,0,0,0,0,0,0,0,0,0,0,17MAR25:14:35:00,,2024,Construction,32750,238160
2873531,Legacy Contracting Solutions,496347,202247660,Legacy Contracting Solutions,6557 garden rd #10,Riviera Beach,FL,33404,238160,2012,Roofing contractors,1,21,49,39850,1,0,1,1,0,74,21,2,0,0,0,0,0,12MAR25:22:00:00,,2024,Construction,33404,238160
2660599,Roof Services A Tecta America Company LLC,496417,832486234,Tecta America Company LLC,3056 Holland Rd,Virginia Beach,VA,23453,238160,2012,Low slope roofing installation,1,21,82,196646,1,0,1,0,3,59,16,4,0,0,0,0,0,13FEB25:14:28:00,,2024,Construction,23453,238160
2660561,Roof Services A Tecta America Company LLC Richmond unit,496454,832486234,Tecta America Company LLC,2621 Cogbill Road,North Chesterfield,VA,23234,238160,2012,Low slope roofing installation,1,21,33,67084,1,0,1,0,1,1,0,2,0,0,0,0,0,13FEB25:14:31:00,,2024,Construction,23234,238160
2572349,"PIEDMONT COMMERCIAL ROOFING, INC.",497461,,"PIEDMONT COMMERCIAL ROOFING, INC.",315 Cherio Street 502,MARSHVILLE,NC,28103,238160,2012,Roofing contractors,1,21,22,36907,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:20:31:00,,2024,Construction,28103,238160
2716303,"Servall, LLC  - Termite/Pest Control/Gutters/Restoration",497830,,,900 Tyson Ave,Paris,TN,38242,238160,2012,Roofing contractors,1,22,237,492668,1,0,1,0,6,3,0,7,0,0,0,0,0,21FEB25:20:17:00,,2024,Construction,38242,238160
2509903,"Rosedale Roofing Company, Inc.",503303,520998967,"Rosedale Roofing Company, Inc.",1201 Middle River Road,Baltimore,MD,21220,238160,2012,Roofing contractors,1,22,133,310935,1,0,1,1,0,90,124,2,0,0,0,0,0,09JAN25:18:44:00,,2024,Construction,21220,238160
2562680,Edge Roofing Inc.,503385,202088923,"Edge Roofing, Inc.",3748 MILITARY AVE.,LOS ANGELES,CA,90034,238160,2012,Roofing contractors,1,21,33,44360,2,0,0,0,0,0,0,0,0,0,0,0,0,27JAN25:17:58:00,,2024,Construction,90034,238160
2534507,"Joseph S. Smith Roofing, Inc.",511243,232225546,"Joseph S. Smith Roofing, Inc.",313 Hulmeville Rd,Langhorne,PA,19047,238160,2012,Roofing contractors,1,21,20,34420,2,0,0,0,0,0,0,0,0,0,0,0,0,20JAN25:13:55:00,,2024,Construction,19047,238160
