establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
JM Manufacturing|JM Manufacturing|PA|1|21|85|169442|940895616|'JM Contractors Inc'|jm|false
Nu-Tec Roofing Contractors|Nu-Tec Roofing Contractors LLC|IN|1|21|60|150632|352114307|'Nu-Tec Roofing Contractors LLC'|nu-tec roofing|false
Johnson's Roofing Service Inc|Johnson's Roofing Service Inc|SC|1|21|96|234996|561458196|'Johnson's Roofing Service Inc.'|johnson's roofing service|false
Atlas roofing|Atlas Roofing Corporation|OK|2|2|92|257255|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
North Central Insulation|North Central Insulation|OH|1|2|107|158167|341521877|'North Central Insulation'|north central insulation|false
Dri Tech Corporation|Dri Tech Corporation|NV|1|22|124|227780|880394400|'Dri Tech LLC'|dri tech|false
Weathercraft, Inc.|Weathercraft, Inc.|MO|1|21|36|63511|431206531|'Weathercraft Inc.'|weathercraft|false
Delta T Construction|Delta T Construction|WI|1|21|84|209558|391421168|'Delta T Construction Co. Inc.'|delta t|false
Atlas Molded Products, A Division of Atlas Roofing Corporation|Atlas Roofing Corporation|NV|1|21|62|103922|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
Mountain States Roofing, Incorporated|Mountain States Roofing, Incorporated|ID|1|21|43|61750|261702268|'Mountain States Roofing Inc.'|mountain states roofing|false
Platinum Roofing, LLC|Platinum Roofing, LLC|AR|1|21|76|110402|472769625|'Platinum Roofing', 'Platinum Roofing LLC', 'Platinum Roofing Solutions INC'|platinum roofing|true
NorthStar Construction Services|NorthStar Construction Services|MA|1|21|59|105702|43156949|'NorthStar Construction Services Corp.'|northstar|false
Skyline Roofing|Skyline Roofing|NH|1|1|18|24639|842129081|'Skyline Roofing Inc.', 'Skyline Roofing Services LLC'|skyline roofing|true
Pioneer Roofing Co|Pioneer Roofing Co|AZ|1|21|33|60275|861037548|'Pioneer Roofing Co.', 'Pioneer Roofing Company', 'Pioneer Roofing Systems Inc.'|pioneer roofing|true
R.K. Hydro-Vac, PA, Inc|R.K. Hydro-Vac, PA, Inc|PA|1|2|37|80436|311290225|'R.K. Hydro-Vac Inc.'|r.k. hydro-vac|false
Tremco East 80th|Tremco CPG Inc|OH|1|2|44|104145||'Tremco CPG Inc.'|tremco cpg|false
ASPEN MANUFACTURING LLC|ASPEN MANUFACTURING LLC|TX|1|3|236|574662|453120278|'Aspen Group'|aspen|false
Bone Dry Roofing Company|Bone Dry Roofing Company|SC|1|21|25|54107|861081716|'Bone Dry Roofing', 'Bone Dry Roofing Co.', 'Bone Dry Roofing Company', 'Bone Dry Roofing Inc.'|bone dry roofing|true
Bone Dry Roofing - Athens|Bone Dry Roofing|GA|1|21|42|97050|861081716|'Bone Dry Roofing', 'Bone Dry Roofing Co.', 'Bone Dry Roofing Company', 'Bone Dry Roofing Inc.'|bone dry roofing|true
GSM Roofing (Total Company)|GSM Roofing|PA|1|22|102|210195|232553249|'GSM Roofing'|gsm roofing|false
GSM Roofing (Ephrata)|GSM Roofing|PA|1|21|85|173326|232553249|'GSM Roofing'|gsm roofing|false
GSM Roofing (Elkton Office)|GSM Roofing|MD|1|1|17|36869|232553249|'GSM Roofing'|gsm roofing|false
The Emeralds At Grand Rapids|Monarch|MN|1|21|60|74655|833143692|'Monarch Consulting Services'|monarch|false
Stiles Roofing Inc|Stiles Roofing Inc|MO|1|21|36|67650|431228600|'Stiles Roofing Inc.'|stiles roofing|false
Advanced Roof Design, Inc.|Advanced Roof Design, Inc.|CA|1|21|30|59872|470858695|'Advanced Roof Design Inc.'|advanced roof design|false
Crawford Roofing Experts|Crawford Roofing Experts|IL|1|1|18|34146|320359884|'Crawford Roofing Experts LLC'|crawford roofing experts|false
Delta Contracting Inc.|Delta Contracting Inc.|NC|1|2|205|291722|561880490|'Delta Contracting Services Inc.'|delta contracting|false
Owens Corning - Amarillo, TX|Owens Corning|TX|1|3|356|791147||'Owens Corning'|owens corning|false
Ashland|Boyd Company|KY|1|2|50|97549|610401854|'Boyd Inc.'|boyd|false
Beckley|Boyd Company|WV|1|2|72|162751|610401854|'Boyd Inc.'|boyd|false
Belle|Boyd Company|WV|1|2|114|238905|610401854|'Boyd Inc.'|boyd|false
Brandenburg|Boyd Company|KY|1|1|2|4443|610401854|'Boyd Inc.'|boyd|false
Bowling Green|Boyd Company|KY|1|2|52|104950|610401854|'Boyd Inc.'|boyd|false
Corbin|Boyd Company|KY|1|2|117|241719|610401854|'Boyd Inc.'|boyd|false
Dry Ridge|Boyd Company|KY|1|1|17|33262|610401854|'Boyd Inc.'|boyd|false
Elizabethtown|Boyd Company|KY|1|2|39|79037|610401854|'Boyd Inc.'|boyd|false
Evansville|Boyd Company|IN|1|2|81|162117|610401854|'Boyd Inc.'|boyd|false
Hopkinsville|Boyd Company|KY|1|1|14|27163|610401854|'Boyd Inc.'|boyd|false
Beckley Hydraulic|Boyd Company|WV|1|2|24|47122|610401854|'Boyd Inc.'|boyd|false
Jackson|Boyd Company|OH|1|1|12|23667|610401854|'Boyd Inc.'|boyd|false
Jeffersonville|Boyd Company|IN|1|2|20|37190|610401854|'Boyd Inc.'|boyd|false
Jeffersontown|Boyd Company|KY|1|2|179|309998|610401854|'Boyd Inc.'|boyd|false
Lexington|Boyd Company|KY|1|2|132|271260|610401854|'Boyd Inc.'|boyd|false
Louisville|Boyd Company|KY|1|2|149|280976|610401854|'Boyd Inc.'|boyd|false
Louisville Support Center|Boyd Company|KY|1|2|135|243633|610401854|'Boyd Inc.'|boyd|false
Nitro|Boyd Company|WV|1|2|41|80617|610401854|'Boyd Inc.'|boyd|false
Paducah|Boyd Company|KY|1|2|60|129984|610401854|'Boyd Inc.'|boyd|false
Parkersburg|Boyd Company|WV|1|2|29|55830|610401854|'Boyd Inc.'|boyd|false
Pikeville|Boyd Company|KY|1|2|99|213910|610401854|'Boyd Inc.'|boyd|false
Atlanta Roofing Plant|Owens Corning|GA|1|2|106|270333||'Owens Corning'|owens corning|false
Atlanta Asphalt Plant|Owens Corning|GA|1|1|16|35025||'Owens Corning'|owens corning|false
Momentum Builders Inc|Momentum Builders Inc|PA|1|1|19|25532|251413147|'Momentum Builders Inc.'|momentum builders|false
Harness Roofing TX|Harness Roofing, Inc.|AR|1|1|7|17711|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing HS|Harness Roofing, Inc.|AR|1|21|58|146747|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing SD|Harness Roofing, Inc.|AR|1|21|77|194820|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing FS|Harness Roofing, Inc.|AR|1|21|56|141687|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing LR|Harness Roofing, Inc.|AR|1|21|51|129037|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing TS|Harness Roofing, Inc.|OK|1|21|49|123976|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing Corp|Harness Roofing, Inc.|AR|1|21|22|55663|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing OKC|Harness Roofing, Inc.|OK|1|1|2|5060|710654212|'Harness Roofing Inc.'|harness roofing|false
Harness Roofing MN|Harness Roofing Inc.|LA|1|1|7|9889|710654212|'Harness Roofing Inc.'|harness roofing|false
Industrial Roofing Company LLC|Industrial Roofing Company LLC|ME|1|22|113|230620|203476457|'Industrial Roofing Company'|industrial roofing|false
RME LTD, LLC DBA Elite Surface Infrastructure|ESI|CO|1|3|350|734764|841480842|'ESi'|esi|false
MRC Roofing, LLC|MRC Roofing, LLC|HI|1|21|32|52209|274488625|'MRC Roofing LLC'|mrc roofing|false
Thomas Construction Group Llc.|Thomas Construction Group|NC|1|21|76|160828|202223517|'Thomas Co. Inc.'|thomas|false
Skilcraft LLC|O'Neal Industries|KY|1|21|84|168818|861867374|'O'Neal Construction'|o'neal|false
Haydon Corporation TX|Haydon Corporation|TX|1|21|42|90609||'Haydon Corporation'|haydon|false
Edwards Roofing Company Inc|Edwards Roofing Company inc|FL|1|21|37|61614|591101925|'Edwards Roofing Co. Inc.'|edwards roofing|false
Haydon Corporation CA|Haydon Corporation|CA|1|21|39|94384||'Haydon Corporation'|haydon|false
G&L Tube LLC|O'Neal Industries|TN|1|22|137|306842|842568461|'O'Neal Construction'|o'neal|false
Detwiler Roofing, LLC|Detwiler Roofing, LLC|PA|1|21|51|97167|460559033|'Detwiler Roofing LLC'|detwiler roofing|false
Premiere Roofing & Gutters LLC|Premiere  Roofing and Gutters  LLC|NC|1|1|3|3917|844486641|'Premiere Roofing and Gutters'|premiere roofing and gutters|false
Redwood Distribution Center|Milliken & Company|SC|1|21|20|39706|510105342|'Milliken & Company'|milliken &|false
Dewey|Milliken & Company|SC|1|22|135|302787|510105342|'Milliken & Company'|milliken &|false
Westlake Royal Roofing Oceanside|Westlake Royal Roofing|CA|1|21|55|122147|330769563|'Westlake Royal Roofing'|westlake royal roofing|false
Westlake Royal Roofing Oceanside DC|Westlake Royal Roofing|CA|1|1|7|26242|330769563|'Westlake Royal Roofing'|westlake royal roofing|false
Bennett & Brosseau Roofing, Inc.|Bennett & Brosseau Roofing, Inc.|IL|1|22|116|230539|363035239|'Bennett & Brosseau Roofing Inc.'|bennett & brosseau roofing|false
Haydon Corporation NJ|Haydon Corporation|NJ|1|22|150|321521||'Haydon Corporation'|haydon|false
Martin Roofing Company Inc.|Martin Roofing Company Inc.|CA|1|21|49|79872|952536694|'Martin Roofing Co.', 'Martin Roofing Co. Inc.', 'Martin Roofing Services Inc.'|martin roofing|true
AGH Inc|AGH Inc|OR|1|21|11|19578|205834807|'AGH'|agh|false
Weathercraft Co. of Lincoln|Weathercraft Co. of Lincoln|NE|1|21|48|84026|470527585|'Weathercraft Co. of Lincoln'|weathercraft co. of lincoln|false
The Vertex Companies|The Vertex Companies|MA|1|3|674|1156517||'The Vertex Companies'|the vertex companies|false
GUNTER CONSTRUCTION ROOFING, INC.|GUNTER CONSTRUCTION ROOFING, INC.|KY|1|21|33|65724|611065364|'Gunter Construction Roofing Inc.'|gunter construction roofing|false
United States Roofing Corporation|United States Roofing Corporation|PA|1|22|126|261410|231528668|'United States Roofing Corp.'|united states roofing|false
N.F. Mansuetto & Sons, Inc.|N.F. Mansuetto & Sons, Inc.|OH|1|21|75|135964|550483513|'N.F. Mansuetto & Sons Inc.'|n.f. mansuetto & sons|false
The Bri-Den Co.|The Bri-Den Co.|KY|1|21|35|80722|825212554|'The Bri-Den Co. Inc.'|the bri-den|false
Kulp's of Stratford|Kulp's of Stratford|WI|1|21|41|64450|391915695|'Kulp's of Stratford LLC'|kulp's of stratford|false
MONARCH CONSTRUCTION CO|MONARCH CONSTRUCTION CO|IL|1|21|44|89432|363603650|'Monarch Consulting Services'|monarch|false
RSSI Roofing Company|RSSI Roofing Company|MD|1|21|62|116297|274644285|'RSSI Roofing Company'|rssi roofing|false
Skyline Construction Services Inc|Skyline Construction Services Inc|GA|1|21|20|48875|582224241|'Skyline Construction Services Inc.'|skyline|false
Precision Services Inc.|Precision Services Inc.|KY|1|21|30|64507|204369680|'Precision Construction Services'|precision|false
Western Building Group|BEMO USA|AZ|1|22|160|290807|261333411|'BEMO USA Corp.'|bemo usa|false
Alpha Services Idaho|Alpha Services LLC|ID|1|3|224|339491|820534879|'Alpha Construction Services'|alpha|false
Morgan Advanced Materials IN|GreenWood Inc.|IN|1|1|1|87|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.|GreenWood, Inc.|SC|1|3|588|1183065|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Fuji Film|GreenWood, Inc.|IL|1|2|39|74477|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Caterpiller|GreenWood, Inc.|GA|1|2|50|95844|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- GE Piedmont|GreenWood, Inc.|SC|1|1|17|31427|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Standard Aero|GreenWood, Inc.|GA|1|1|6|10406|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Solvay|GreenWood, Inc.|GA|1|2|52|100954|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.-  Mitsubishi|GreenWood, Inc.|SC|1|2|36|63168|570967122|'Greenwood Industries Inc.'|greenwood|false
Morgan Advanced Materials|GreenWood, Inc.|GA|1|2|38|75282|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - GE Aviation|GreenWood, Inc.|AL|1|1|25|47535|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - Altivia|GreenWood, Inc.|WV|1|2|5|8458|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. -  Merck|GreenWood, Inc.|VA|1|2|104|196153|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - ZF Transmission|GreenWood, Inc.|SC|1|2|21|40320|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Greer - West Projects|GreenWood, Inc.|SC|1|1|5|9740|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - GE Durham|GreenWood, Inc.|NC|1|2|1|2286|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Dow (South Charleston)|GreenWood, Inc.|WV|1|2|78|147538|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Eaton Aerospace Group|GreenWood|SC|1|1|6|11985|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - Honeywell|GreenWood, Inc.|SC|1|2|22|42358|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - Toyota|GreenWood, Inc.|WV|1|2|25|44961|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - Kureha|GreenWood, Inc.|WV|1|1|6|10710|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc. - Fuji (Medical)|GreenWood, Inc.|FL|1|1|1|1808|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Optima|GreenWood, Inc.|WV|1|1|1|1970|570967122|'Greenwood Industries Inc.'|greenwood|false
GreenWood, Inc.- Fujifilm|GreenWood, Inc.|SC|1|21|34|59178|570967122|'Greenwood Industries Inc.'|greenwood|false
FUJ - KIM EDWARDS|GreenWood, Inc|NC|1|1|1|1548|570967122|'Greenwood Industries Inc.'|greenwood|false
MKS - MORGAN THERMAL CERAMICS|GreenWood Inc.|KS|1|1|5|9076|570967122|'Greenwood Industries Inc.'|greenwood|false
Schultheis Roofing Inc.|Schultheis Roofing|PA|1|21|50|91310|251653339|'Schultheis Roofing Inc.'|schultheis roofing|false
Graham Prewett, Inc.|Graham Prewett, Inc.|CA|1|22|79|157581|770565773|'Graham Prewett Inc.'|graham prewett|false
Smith Construction Management LLC|Smith Construction Management LLC|PA|1|1|5|7745|452024630|'Smith Group'|smith|false
Turner Roofing Company|Turner Roofing Company|MD|2|2|75|67458|521503035|'Turner Roofing Co.'|turner roofing|false
Port Industries Inc|Port Industries Inc|MO|1|21|54|102682|340904575|'Port Enterprises', 'Port Enterprises Ltd.'|port|true
Western Pacific Roofing- Palm Springs|Western Pacific Roofing Corp.|CA|1|21|19|34093|952386834|'Western Pacific Roofing Corp.'|western pacific roofing|false
Western Pacific Roofing- Palmdale|Western Pacific Roofing Corp.|CA|1|21|51|94835|952386834|'Western Pacific Roofing Corp.'|western pacific roofing|false
Watkins Roofing, Inc|Watkins Roofing, Inc.|MO|1|21|71|110518|431003848|'Watkins Roofing Inc.'|watkins roofing|false
Watkins Roofing, Inc.|Watkins Roofing, Inc.|MO|1|21|71|110518|431003848|'Watkins Roofing Inc.'|watkins roofing|false
The Haskell Company|The Haskell Company|FL|1|3|2230|4617857|592387450|'The Haskell Co.'|the haskell|false
Leeco Steel - Fort Worth|O'Neal Industries|TX|1|21|35|70105|464009440|'O'Neal Construction'|o'neal|false
Dynamic Systems INC|Dynamic Systems INC|NY|1|2|51|92056|274258481|'Dynamic National'|dynamic|false
Owens Corning|Owens Corning|SC|2|22|154|329013|352273537|'Owens Corning'|owens corning|false
LR Management Company Related Midwest Office|LR Management Company|IL|1|1|63|131040|363537319|'LR Construction LLC'|lr|false
HRGM Corporation|HRGM Corporation|DC|1|21|56|99450|541144392|'HRGM Corp.'|hrgm|false
Shelton Services Inc.|Shelton Services Inc.|TX|1|21|69|212176|204380959|'Shelton Consulting Group'|shelton|false
Tarheel Roofing, Inc.|Tarheel Roofing, Inc.|FL|1|21|63|139628|592679504|'Tarheel Roofing Inc.'|tarheel roofing|false
Pioneer Roofing, A Tecta America Company, LLC|Pioneer Roofing, A Tecta America Company, LLC|WI|1|21|51|96983|874105658|'Pioneer Roofing, a Tecta America Company, LLC'|pioneer roofing, a tecta america|false
Atlas Molded Products, A Division of Atlas Roofing Corporation|Atlas Roofing Corporation|WI|1|22|113|199012|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
Atlas Molded Products, Fox Ridge|Atlas Roofing Corporation|WI|1|21|36|69790|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
Monarch Construction Company|Monarch Construction Company|OH|1|21|66|143882|311122357|'Monarch Consulting Services'|monarch|false
Excel, LLC|Excel, LLC|TN|1|1|12|22500|882027623|'Excel Construction Group'|excel|false
Klein Contracting|Klein Contracting|GA|1|21|48|105045|581848504|'Klein Contracting Corp.'|klein contracting|false
Springfield TN Owens Corning|Owens Corning|TN|1|21|54|92212|432109021|'Owens Corning'|owens corning|false
Tiffin OH Soltech Owens Corning|Owens Corning|OH|1|21|65|141826|432109021|'Owens Corning'|owens corning|false
Chamberlin Roofing and Waterproofing|Chamberlin Roofing and Waterproofing|TX|1|3|846|1643325||'Chamberlin Roofing and Waterproofing'|chamberlin roofing and waterproofing|false
Corporate Technologies LLC|Corporate Technologies LLC|MN|1|22|170|353600|202409337|'Corporate Contractors Inc.'|corporate|false
Service Roofing & Sheet Metal Co.-NC|Service Roofing & Sheet Metal Co.|NC|1|21|32|58324|561081076|'Service Roofing & Sheet Metal Company'|service roofing & sheet metal|false
Savannah Roofing Plant|Owens Corning|GA|1|22|105|222424|432109021|'Owens Corning'|owens corning|false
Kirie WRP|Metropolitan Water Reclamation District of Greater Chicago|IL|3|2|43|73582||'Metropolitan Water Reclamation District of Greater Chicago'|metropolitan water reclamation district of greater chicago|false
Hanover Park WRP|Metropolitan Water Reclamation District of Greater Chicago|IL|3|2|21|36167||'Metropolitan Water Reclamation District of Greater Chicago'|metropolitan water reclamation district of greater chicago|false
Egan WRP|Metropolitan Water Reclamation District of Greater Chicago|IL|3|2|67|115260||'Metropolitan Water Reclamation District of Greater Chicago'|metropolitan water reclamation district of greater chicago|false
Main Office Building (MOB)|Metropolitan Water Reclamation District of Greater Chicago|IL|3|2|224|244899||'Metropolitan Water Reclamation District of Greater Chicago'|metropolitan water reclamation district of greater chicago|false
Benchmark|Benchmark|TX|1|21|24|34068|823760676|'Benchmark Inc.'|benchmark|false
Benchmark Lubbock|Benchmark|TX|1|21|42|68920|823760676|'Benchmark Inc.'|benchmark|false
